Timestamp,Energy_Consumption_House_1,Renewable_Energy_Consumption_House_1,Energy_Consumption_House_2,Renewable_Energy_Consumption_House_2,Energy_Consumption_House_3,Renewable_Energy_Consumption_House_3,Energy_Consumption_House_4,Renewable_Energy_Consumption_House_4,Energy_Consumption_House_5,Renewable_Energy_Consumption_House_5,Hour_of_the_Day,Day_of_the_Week,Month,Temperature,Date
2023-06-07 15:00:00,0.1139999999999999,0.1139999999999999,0.128,0.108,0.156,0.156,0.0816,0.0816,0.168,0.168,15,2,6,35.9,2023-06-07
2023-06-07 16:00:00,0.1392,0.1392,0.128,0.108,0.0828,0.0828,0.0635999999999999,0.0635999999999999,0.2087999999999999,0.2087999999999999,16,2,6,36.6,2023-06-07
2023-06-07 17:00:00,0.3504,0.3504,0.211,0.178,0.426,0.4,0.4836,0.411,0.4608,0.4608,17,2,6,39.3,2023-06-07
2023-06-07 18:00:00,0.276,0.276,0.207,0.175,0.5412,0.484,0.306,0.293,0.6672,0.646,18,2,6,41.6,2023-06-07
2023-06-07 19:00:00,0.177,0.077,0.244,0.091,0.248,0.097,0.251,0.127,0.337,0.189,19,2,6,29.9,2023-06-07
2023-06-07 20:00:00,0.291,0.127,0.247,0.092,0.279,0.109,0.288,0.146,0.229,0.128,20,2,6,29.6,2023-06-07
2023-06-07 21:00:00,0.264,0.115,0.102,0.038,0.296,0.115,0.179,0.091,0.302,0.169,21,2,6,29.1,2023-06-07
2023-06-07 22:00:00,0.437,0.191,0.348,0.13,0.328,0.128,0.32,0.162,0.165,0.092,22,2,6,29.3,2023-06-07
2023-06-07 23:00:00,0.184,0.08,0.134,0.05,0.067,0.026,0.032,0.016,0.076,0.043,23,2,6,26.5,2023-06-07
2023-06-08 00:00:00,0.273,0.119,0.154,0.057,0.102,0.04,0.064,0.032,0.102,0.057,0,3,6,26.5,2023-06-08
2023-06-08 01:00:00,0.035,0.015,0.252,0.094,0.141,0.055,0.204,0.104,0.182,0.102,1,3,6,26.4,2023-06-08
2023-06-08 02:00:00,0.22,0.096,0.129,0.048,0.181,0.071,0.051,0.026,0.267,0.15,2,3,6,29.0,2023-06-08
2023-06-08 03:00:00,0.16,0.07,0.001,0.001,0.139,0.054,0.124,0.063,0.053,0.03,3,3,6,29.3,2023-06-08
2023-06-08 04:00:00,0.097,0.042,0.224,0.084,0.042,0.016,0.205,0.104,0.358,0.201,4,3,6,29.4,2023-06-08
2023-06-08 05:00:00,0.154,0.067,0.036,0.013,0.005,0.005,0.111,0.056,0.188,0.105,5,3,6,25.6,2023-06-08
2023-06-08 06:00:00,0.5484,0.533,0.184,0.155,0.2712,0.2712,0.1932,0.1932,0.6636000000000001,0.643,6,3,6,40.7,2023-06-08
2023-06-08 07:00:00,0.402,0.402,0.196,0.166,0.1656,0.1656,0.1308,0.1308,0.6132,0.601,7,3,6,33.9,2023-06-08
2023-06-08 08:00:00,0.4764,0.474,0.17,0.144,0.2784,0.2784,0.264,0.264,0.4283999999999999,0.4283999999999999,8,3,6,32.0,2023-06-08
2023-06-08 09:00:00,0.4716,0.471,0.261,0.22,0.4559999999999999,0.422,0.5928,0.483,0.5124,0.5124,9,3,6,31.5,2023-06-08
2023-06-08 10:00:00,0.198,0.198,0.212,0.179,0.2592,0.2592,0.3504,0.322,0.3228,0.3228,10,3,6,41.3,2023-06-08
2023-06-08 11:00:00,0.3108,0.3108,0.145,0.122,0.1164,0.1164,0.1464,0.1464,0.144,0.144,11,3,6,33.5,2023-06-08
2023-06-08 12:00:00,0.204,0.204,0.165,0.139,0.2628,0.2628,0.0515999999999999,0.0515999999999999,0.4728,0.4728,12,3,6,39.3,2023-06-08
2023-06-08 13:00:00,0.1752,0.1752,0.171,0.144,0.3072,0.3072,0.4343999999999999,0.378,0.132,0.132,13,3,6,36.3,2023-06-08
2023-06-08 14:00:00,0.2183999999999999,0.2183999999999999,0.178,0.15,0.2075999999999999,0.2075999999999999,0.0624,0.0624,0.3144,0.3144,14,3,6,41.1,2023-06-08
2023-06-08 15:00:00,0.1427999999999999,0.1427999999999999,0.098,0.083,0.2772,0.2772,0.0984,0.0984,0.1308,0.1308,15,3,6,31.5,2023-06-08
2023-06-08 16:00:00,0.1464,0.1464,0.149,0.126,0.1008,0.1008,0.1392,0.1392,0.3491999999999999,0.3491999999999999,16,3,6,33.9,2023-06-08
2023-06-08 17:00:00,0.4632,0.4632,0.137,0.116,0.1944,0.1944,0.4476,0.387,0.4572,0.4572,17,3,6,36.9,2023-06-08
2023-06-08 18:00:00,0.3444,0.3444,0.236,0.199,0.2976,0.2976,0.2328,0.2328,0.4127999999999999,0.4127999999999999,18,3,6,32.0,2023-06-08
2023-06-08 19:00:00,0.166,0.073,0.232,0.087,0.286,0.112,0.457,0.232,0.456,0.256,19,3,6,25.3,2023-06-08
2023-06-08 20:00:00,0.302,0.132,0.238,0.089,0.404,0.158,0.074,0.038,0.224,0.126,20,3,6,26.8,2023-06-08
2023-06-08 21:00:00,0.297,0.13,0.161,0.06,0.294,0.115,0.375,0.19,0.881,0.494,21,3,6,27.5,2023-06-08
2023-06-08 22:00:00,0.261,0.114,0.297,0.111,0.23,0.09,0.389,0.197,0.373,0.209,22,3,6,29.8,2023-06-08
2023-06-08 23:00:00,0.14,0.061,0.153,0.057,0.147,0.057,0.086,0.044,0.227,0.127,23,3,6,25.5,2023-06-08
2023-06-09 00:00:00,0.162,0.071,0.13,0.048,0.185,0.072,0.18,0.091,0.184,0.103,0,4,6,28.8,2023-06-09
2023-06-09 01:00:00,0.015,0.015,0.137,0.051,0.091,0.036,0.118,0.06,0.328,0.184,1,4,6,25.4,2023-06-09
2023-06-09 02:00:00,0.097,0.042,0.078,0.029,0.149,0.058,0.203,0.103,0.202,0.113,2,4,6,27.0,2023-06-09
2023-06-09 03:00:00,0.107,0.047,0.076,0.028,0.177,0.069,0.045,0.023,0.188,0.105,3,4,6,25.8,2023-06-09
2023-06-09 04:00:00,0.079,0.035,0.063,0.024,0.071,0.028,0.034,0.017,0.241,0.135,4,4,6,29.9,2023-06-09
2023-06-09 05:00:00,0.044,0.019,0.143,0.053,0.106,0.041,0.123,0.062,0.161,0.09,5,4,6,28.0,2023-06-09
2023-06-09 06:00:00,0.4931999999999999,0.488,0.149,0.126,0.264,0.264,0.426,0.372,0.7008,0.6739999999999999,6,4,6,40.0,2023-06-09
2023-06-09 07:00:00,0.3228,0.3228,0.222,0.187,0.4452,0.414,0.5364,0.4459999999999999,0.6851999999999999,0.6609999999999999,7,4,6,35.8,2023-06-09
2023-06-09 08:00:00,0.4271999999999999,0.4271999999999999,0.231,0.195,0.2712,0.2712,0.3036,0.291,0.6048,0.594,8,4,6,33.2,2023-06-09
2023-06-09 09:00:00,0.3828,0.3828,0.241,0.204,0.4056,0.385,0.6012,0.489,0.6432,0.626,9,4,6,37.0,2023-06-09
2023-06-09 10:00:00,0.354,0.354,0.183,0.155,0.2364,0.2364,0.2424,0.2424,0.756,0.72,10,4,6,31.5,2023-06-09
2023-06-09 11:00:00,0.006,0.006,0.215,0.182,0.1763999999999999,0.1763999999999999,0.2652,0.2652,0.3767999999999999,0.3767999999999999,11,4,6,31.7,2023-06-09
2023-06-09 12:00:00,0.2483999999999999,0.2483999999999999,0.121,0.102,0.1475999999999999,0.1475999999999999,0.132,0.132,0.0156,0.0156,12,4,6,36.8,2023-06-09
2023-06-09 13:00:00,0.1848,0.1848,0.037,0.031,0.2688,0.2688,0.4356,0.379,0.1956,0.1956,13,4,6,38.2,2023-06-09
2023-06-09 14:00:00,0.0851999999999999,0.0851999999999999,0.066,0.056,0.1344,0.1344,0.096,0.096,0.1524,0.1524,14,4,6,31.6,2023-06-09
2023-06-09 15:00:00,0.2724,0.2724,0.154,0.13,0.1584,0.1584,0.1104,0.1104,0.168,0.168,15,4,6,37.4,2023-06-09
2023-06-09 16:00:00,0.3732,0.3732,0.081,0.068,0.132,0.132,0.0924,0.0924,0.3996,0.3996,16,4,6,37.7,2023-06-09
2023-06-09 17:00:00,0.2928,0.2928,0.28,0.236,0.324,0.324,0.3384,0.314,0.5592,0.556,17,4,6,41.4,2023-06-09
2023-06-09 18:00:00,0.4092,0.4092,0.328,0.277,0.3551999999999999,0.348,0.378,0.3409999999999999,0.5604,0.557,18,4,6,37.9,2023-06-09
2023-06-09 19:00:00,0.278,0.121,0.287,0.107,0.132,0.052,0.365,0.185,0.595,0.334,19,4,6,29.9,2023-06-09
2023-06-09 20:00:00,0.322,0.141,0.228,0.085,0.172,0.067,0.248,0.126,0.465,0.261,20,4,6,25.7,2023-06-09
2023-06-09 21:00:00,0.356,0.156,0.229,0.085,0.239,0.093,0.098,0.05,0.317,0.178,21,4,6,27.1,2023-06-09
2023-06-09 22:00:00,0.28,0.122,0.175,0.065,0.252,0.098,0.342,0.174,0.404,0.226,22,4,6,27.2,2023-06-09
2023-06-09 23:00:00,0.161,0.07,0.041,0.015,0.062,0.024,0.071,0.036,0.323,0.181,23,4,6,29.8,2023-06-09
2023-06-10 00:00:00,0.2316,0.084,0.1176,0.037,0.0348,0.011,0.2148,0.091,0.3204,0.15,0,5,6,26.2,2023-06-10
2023-06-10 01:00:00,0.2111999999999999,0.077,0.1452,0.045,0.0804,0.026,0.3011999999999999,0.127,0.348,0.163,1,5,6,27.0,2023-06-10
2023-06-10 02:00:00,0.18,0.066,0.1452,0.045,0.2868,0.093,0.0948,0.04,0.0324,0.015,2,5,6,28.8,2023-06-10
2023-06-10 03:00:00,0.2459999999999999,0.09,0.1752,0.054,0.1848,0.06,0.1296,0.055,0.2772,0.129,3,5,6,30.0,2023-06-10
2023-06-10 04:00:00,0.2915999999999999,0.106,0.0936,0.029,0.2075999999999999,0.068,0.06,0.025,0.2928,0.137,4,5,6,28.7,2023-06-10
2023-06-10 05:00:00,0.2256,0.082,0.1115999999999999,0.035,0.3108,0.101,0.2004,0.085,0.162,0.076,5,5,6,26.6,2023-06-10
2023-06-10 06:00:00,0.3096,0.298,0.2915999999999999,0.205,0.4219199999999999,0.346,0.216,0.209,0.75312,0.613,6,5,6,34.5,2023-06-10
2023-06-10 07:00:00,0.46512,0.403,0.2928,0.206,0.4377599999999998,0.355,0.42768,0.3259999999999999,0.52992,0.4579999999999999,7,5,6,36.5,2023-06-10
2023-06-10 08:00:00,0.3974399999999999,0.357,0.1932,0.136,0.4247999999999999,0.348,0.3268799999999999,0.271,0.4809599999999999,0.424,8,5,6,41.3,2023-06-10
2023-06-10 09:00:00,0.4953599999999998,0.423,0.1992,0.14,0.37728,0.319,0.5327999999999999,0.384,0.56592,0.483,9,5,6,39.5,2023-06-10
2023-06-10 10:00:00,0.4463999999999999,0.39,0.402,0.283,0.32976,0.29,0.2476799999999998,0.227,0.6696000000000001,0.555,10,5,6,37.9,2023-06-10
2023-06-10 11:00:00,0.0993599999999999,0.0993599999999999,0.2123999999999999,0.149,0.2044799999999998,0.2044799999999998,0.19296,0.19296,0.31104,0.306,11,5,6,40.4,2023-06-10
2023-06-10 12:00:00,0.1584,0.1584,0.1296,0.091,0.252,0.243,0.36,0.289,0.1872,0.1872,12,5,6,41.7,2023-06-10
2023-06-10 13:00:00,0.37296,0.3409999999999999,0.0504,0.035,0.20016,0.20016,0.31104,0.262,0.5054399999999999,0.4409999999999999,13,5,6,41.3,2023-06-10
2023-06-10 14:00:00,0.1468799999999998,0.1468799999999998,0.2556,0.18,0.22464,0.22464,0.2390399999999999,0.222,0.38448,0.357,14,5,6,35.9,2023-06-10
2023-06-10 15:00:00,0.19296,0.19296,0.1043999999999999,0.073,0.0633599999999998,0.0633599999999998,0.1656,0.1656,0.07056,0.07056,15,5,6,40.3,2023-06-10
2023-06-10 16:00:00,0.2275199999999999,0.2275199999999999,0.2328,0.164,0.2260799999999998,0.2260799999999998,0.09792,0.09792,0.1944,0.1944,16,5,6,39.0,2023-06-10
2023-06-10 17:00:00,0.3038399999999999,0.294,0.4283999999999999,0.301,0.26496,0.251,0.24624,0.226,0.8294399999999998,0.6659999999999999,17,5,6,35.3,2023-06-10
2023-06-10 18:00:00,0.504,0.429,0.384,0.27,0.24336,0.238,0.4766399999999999,0.353,0.576,0.49,18,5,6,39.5,2023-06-10
2023-06-10 19:00:00,0.198,0.072,0.2148,0.067,0.4151999999999999,0.135,0.4488,0.19,0.7992,0.373,19,5,6,26.4,2023-06-10
2023-06-10 20:00:00,0.27,0.098,0.2844,0.088,0.21,0.068,0.3156,0.133,0.6828,0.319,20,5,6,26.9,2023-06-10
2023-06-10 21:00:00,0.4056,0.148,0.2231999999999999,0.069,0.1644,0.053,0.4223999999999999,0.179,0.6168,0.288,21,5,6,25.2,2023-06-10
2023-06-10 22:00:00,0.2543999999999999,0.093,0.1835999999999999,0.057,0.312,0.101,0.2339999999999999,0.099,0.3828,0.179,22,5,6,28.4,2023-06-10
2023-06-10 23:00:00,0.1308,0.048,0.1908,0.059,0.1271999999999999,0.041,0.0192,0.008,0.2111999999999999,0.099,23,5,6,26.3,2023-06-10
2023-06-11 00:00:00,0.0552,0.02,0.2316,0.072,0.15,0.049,0.2171999999999999,0.092,0.15,0.07,0,6,6,27.7,2023-06-11
2023-06-11 01:00:00,0.2712,0.099,0.198,0.062,0.036,0.012,0.042,0.018,0.2507999999999999,0.117,1,6,6,29.0,2023-06-11
2023-06-11 02:00:00,0.132,0.048,0.1331999999999999,0.041,0.1344,0.044,0.216,0.091,0.0744,0.035,2,6,6,27.6,2023-06-11
2023-06-11 03:00:00,0.1908,0.069,0.2663999999999999,0.083,0.1392,0.045,0.0324,0.027,0.1872,0.087,3,6,6,28.0,2023-06-11
2023-06-11 04:00:00,0.2304,0.084,0.0911999999999999,0.028,0.2087999999999999,0.068,0.2016,0.085,0.4271999999999999,0.2,4,6,6,28.3,2023-06-11
2023-06-11 05:00:00,0.2424,0.088,0.1104,0.034,0.102,0.033,0.0552,0.023,0.2831999999999999,0.132,5,6,6,26.5,2023-06-11
2023-06-11 06:00:00,0.3542399999999999,0.3279999999999999,0.258,0.182,0.31536,0.281,0.3384,0.277,0.6321599999999999,0.529,6,6,6,36.0,2023-06-11
2023-06-11 07:00:00,0.60624,0.498,0.144,0.101,0.5284799999999998,0.41,0.1612799999999999,0.1612799999999999,0.90288,0.717,7,6,6,37.8,2023-06-11
2023-06-11 08:00:00,0.8467199999999998,0.6589999999999999,0.1956,0.138,0.22896,0.22896,0.3427199999999998,0.279,0.5140799999999999,0.4469999999999999,8,6,6,38.1,2023-06-11
2023-06-11 09:00:00,0.3168,0.303,0.204,0.144,0.3441599999999999,0.299,0.35136,0.284,0.3527999999999999,0.3349999999999999,9,6,6,38.6,2023-06-11
2023-06-11 10:00:00,0.2260799999999998,0.2260799999999998,0.4883999999999999,0.344,0.2231999999999999,0.2231999999999999,0.5342399999999999,0.385,0.90864,0.721,10,6,6,41.1,2023-06-11
2023-06-11 11:00:00,0.1526399999999998,0.1526399999999998,0.0,0.0,0.2505599999999999,0.242,0.32112,0.267,0.31104,0.306,11,6,6,31.8,2023-06-11
2023-06-11 12:00:00,0.24192,0.24192,0.1908,0.134,0.2087999999999999,0.2087999999999999,0.2203199999999998,0.212,0.1468799999999998,0.1468799999999998,12,6,6,37.4,2023-06-11
2023-06-11 13:00:00,0.20016,0.20016,0.0696,0.049,0.2361599999999999,0.2329999999999999,0.144,0.144,0.2592,0.2592,13,6,6,35.5,2023-06-11
2023-06-11 14:00:00,0.1223999999999999,0.1223999999999999,0.1055999999999999,0.074,0.2807999999999999,0.26,0.09792,0.09792,0.26352,0.26352,14,6,6,34.0,2023-06-11
2023-06-11 15:00:00,0.2390399999999999,0.2390399999999999,0.2063999999999999,0.145,0.3816,0.321,0.2361599999999999,0.22,0.252,0.252,15,6,6,33.3,2023-06-11
2023-06-11 16:00:00,0.29232,0.287,0.0324,0.023,0.04752,0.04752,0.34128,0.279,0.4262399999999999,0.386,16,6,6,31.7,2023-06-11
2023-06-11 17:00:00,0.57312,0.475,0.2459999999999999,0.173,0.3888,0.3259999999999999,0.4247999999999999,0.3249999999999999,0.3470399999999998,0.3309999999999999,17,6,6,40.4,2023-06-11
2023-06-11 18:00:00,0.4075199999999999,0.364,0.1944,0.137,0.3196799999999999,0.284,0.8207999999999999,0.543,0.5889599999999998,0.499,18,6,6,33.5,2023-06-11
2023-06-11 19:00:00,0.4943999999999999,0.18,0.2556,0.079,0.3804,0.124,0.2688,0.114,0.4247999999999999,0.198,19,6,6,29.6,2023-06-11
2023-06-11 20:00:00,0.5963999999999999,0.217,0.2496,0.078,0.3204,0.104,0.3084,0.13,0.6384,0.298,20,6,6,29.4,2023-06-11
2023-06-11 21:00:00,0.48,0.175,0.1067999999999999,0.033,0.3011999999999999,0.098,0.2231999999999999,0.094,0.5124,0.239,21,6,6,26.5,2023-06-11
2023-06-11 22:00:00,0.3036,0.111,0.2316,0.072,0.2988,0.097,0.4068,0.172,0.6156,0.288,22,6,6,25.9,2023-06-11
2023-06-11 23:00:00,0.168,0.061,0.1848,0.057,0.084,0.027,0.0348,0.015,0.0924,0.043,23,6,6,27.7,2023-06-11
2023-06-12 00:00:00,0.099,0.043,0.08,0.03,0.114,0.044,0.219,0.111,0.241,0.135,0,0,6,25.4,2023-06-12
2023-06-12 01:00:00,0.141,0.062,0.101,0.038,0.046,0.018,0.132,0.067,0.102,0.057,1,0,6,26.2,2023-06-12
2023-06-12 02:00:00,0.153,0.067,0.172,0.064,0.044,0.017,0.168,0.085,0.233,0.131,2,0,6,27.0,2023-06-12
2023-06-12 03:00:00,0.17,0.074,0.021,0.008,0.038,0.015,0.118,0.06,0.194,0.109,3,0,6,27.4,2023-06-12
2023-06-12 04:00:00,0.129,0.056,0.072,0.027,0.215,0.084,0.153,0.078,0.262,0.147,4,0,6,25.6,2023-06-12
2023-06-12 05:00:00,0.12,0.052,0.131,0.049,0.092,0.036,0.143,0.073,0.16,0.09,5,0,6,29.6,2023-06-12
2023-06-12 06:00:00,0.3407999999999999,0.3407999999999999,0.215,0.182,0.306,0.306,0.4416,0.383,0.4943999999999999,0.4943999999999999,6,0,6,39.5,2023-06-12
2023-06-12 07:00:00,0.2135999999999999,0.2135999999999999,0.136,0.115,0.336,0.3339999999999999,0.2196,0.2196,0.6432,0.626,7,0,6,35.6,2023-06-12
2023-06-12 08:00:00,0.3888,0.3888,0.141,0.119,0.3324,0.3319999999999999,0.1883999999999999,0.1883999999999999,0.7068,0.6789999999999999,8,0,6,38.0,2023-06-12
2023-06-12 09:00:00,0.5988,0.573,0.196,0.166,0.3744,0.362,0.402,0.356,0.4499999999999999,0.4499999999999999,9,0,6,38.2,2023-06-12
2023-06-12 10:00:00,0.4824,0.479,0.318,0.269,0.2616,0.2616,0.4943999999999999,0.418,0.6888,0.6639999999999999,10,0,6,39.2,2023-06-12
2023-06-12 11:00:00,0.1091999999999999,0.1091999999999999,0.091,0.077,0.2904,0.2904,0.126,0.126,0.4512,0.4512,11,0,6,38.9,2023-06-12
2023-06-12 12:00:00,0.1404,0.1404,0.166,0.14,0.2568,0.2568,0.0096,0.0096,0.3527999999999999,0.3527999999999999,12,0,6,32.6,2023-06-12
2023-06-12 13:00:00,0.282,0.282,0.081,0.068,0.2171999999999999,0.2171999999999999,0.1763999999999999,0.1763999999999999,0.39,0.39,13,0,6,31.7,2023-06-12
2023-06-12 14:00:00,0.1608,0.1608,0.02,0.017,0.12,0.12,0.1344,0.1344,0.168,0.168,14,0,6,41.7,2023-06-12
2023-06-12 15:00:00,0.1331999999999999,0.1331999999999999,0.181,0.153,0.2304,0.2304,0.2268,0.2268,0.138,0.138,15,0,6,34.4,2023-06-12
2023-06-12 16:00:00,0.1356,0.1356,0.119,0.1,0.2364,0.2364,0.1752,0.1752,0.2483999999999999,0.2483999999999999,16,0,6,31.2,2023-06-12
2023-06-12 17:00:00,0.0144,0.0144,0.221,0.187,0.3491999999999999,0.344,0.5568,0.4589999999999999,0.3984,0.3984,17,0,6,32.5,2023-06-12
2023-06-12 18:00:00,0.2603999999999999,0.2603999999999999,0.224,0.189,0.3336,0.3329999999999999,0.354,0.3249999999999999,0.4619999999999999,0.4619999999999999,18,0,6,38.6,2023-06-12
2023-06-12 19:00:00,0.301,0.132,0.2,0.075,0.177,0.069,0.299,0.152,0.467,0.262,19,0,6,29.3,2023-06-12
2023-06-12 20:00:00,0.316,0.138,0.253,0.094,0.357,0.139,0.202,0.103,0.677,0.38,20,0,6,28.6,2023-06-12
2023-06-12 21:00:00,0.286,0.125,0.309,0.115,0.273,0.107,0.397,0.201,0.337,0.189,21,0,6,26.0,2023-06-12
2023-06-12 22:00:00,0.3,0.131,0.245,0.091,0.282,0.11,0.446,0.226,0.649,0.364,22,0,6,29.4,2023-06-12
2023-06-12 23:00:00,0.122,0.053,0.066,0.025,0.153,0.06,0.303,0.154,0.311,0.174,23,0,6,27.9,2023-06-12
2023-06-13 00:00:00,0.151,0.066,0.144,0.054,0.142,0.055,0.201,0.102,0.084,0.047,0,1,6,29.6,2023-06-13
2023-06-13 01:00:00,0.345,0.151,0.171,0.064,0.168,0.066,0.009,0.005,0.089,0.089,1,1,6,29.2,2023-06-13
2023-06-13 02:00:00,0.245,0.107,0.153,0.057,0.092,0.036,0.149,0.076,0.309,0.173,2,1,6,26.7,2023-06-13
2023-06-13 03:00:00,0.001,0.001,0.15,0.056,0.173,0.068,0.088,0.045,0.218,0.122,3,1,6,27.7,2023-06-13
2023-06-13 04:00:00,0.115,0.05,0.094,0.035,0.053,0.021,0.145,0.074,0.28,0.157,4,1,6,29.4,2023-06-13
2023-06-13 05:00:00,0.029,0.013,0.04,0.04,0.202,0.079,0.189,0.096,0.2,0.112,5,1,6,28.0,2023-06-13
2023-06-13 06:00:00,0.2652,0.2652,0.216,0.182,0.336,0.3339999999999999,0.4463999999999999,0.386,0.5087999999999999,0.5087999999999999,6,1,6,35.4,2023-06-13
2023-06-13 07:00:00,0.3972,0.3972,0.244,0.206,0.3491999999999999,0.344,0.5424,0.4499999999999999,0.9288,0.864,7,1,6,37.4,2023-06-13
2023-06-13 08:00:00,0.3024,0.3024,0.242,0.204,0.2328,0.2328,0.2244,0.2244,0.6048,0.594,8,1,6,41.9,2023-06-13
2023-06-13 09:00:00,0.4656,0.4656,0.09,0.076,0.3936,0.376,0.2603999999999999,0.2603999999999999,0.3264,0.3264,9,1,6,37.6,2023-06-13
2023-06-13 10:00:00,0.528,0.516,0.273,0.231,0.3551999999999999,0.348,0.1296,0.1296,0.354,0.354,10,1,6,40.1,2023-06-13
2023-06-13 11:00:00,0.3348,0.3348,0.029,0.024,0.36,0.352,0.12,0.12,0.4559999999999999,0.4559999999999999,11,1,6,39.6,2023-06-13
2023-06-13 12:00:00,0.1572,0.1572,0.057,0.048,0.21,0.21,0.1548,0.1548,0.1812,0.1812,12,1,6,41.9,2023-06-13
2023-06-13 13:00:00,0.0036,0.0036,0.137,0.116,0.1008,0.1008,0.138,0.138,0.4175999999999999,0.4175999999999999,13,1,6,34.4,2023-06-13
2023-06-13 14:00:00,0.2471999999999999,0.2471999999999999,0.101,0.085,0.2087999999999999,0.2087999999999999,0.0996,0.0996,0.2196,0.2196,14,1,6,37.5,2023-06-13
2023-06-13 15:00:00,0.2004,0.2004,0.009,0.009,0.0707999999999999,0.0707999999999999,0.2304,0.2304,0.1715999999999999,0.1715999999999999,15,1,6,34.9,2023-06-13
2023-06-13 16:00:00,0.2507999999999999,0.2507999999999999,0.101,0.085,0.33,0.3299999999999999,0.0576,0.0576,0.1331999999999999,0.1331999999999999,16,1,6,33.3,2023-06-13
2023-06-13 17:00:00,0.3431999999999999,0.3431999999999999,0.233,0.197,0.3372,0.3349999999999999,0.384,0.345,0.6971999999999999,0.6709999999999999,17,1,6,30.1,2023-06-13
2023-06-13 18:00:00,0.2844,0.2844,0.291,0.246,0.2724,0.2724,0.5616,0.4619999999999999,0.4416,0.4416,18,1,6,37.9,2023-06-13
2023-06-13 19:00:00,0.352,0.154,0.222,0.083,0.174,0.068,0.308,0.156,0.492,0.276,19,1,6,28.6,2023-06-13
2023-06-13 20:00:00,0.412,0.18,0.199,0.074,0.311,0.121,0.164,0.083,0.257,0.144,20,1,6,29.2,2023-06-13
2023-06-13 21:00:00,0.33,0.144,0.345,0.129,0.163,0.064,0.331,0.168,0.37,0.207,21,1,6,26.3,2023-06-13
2023-06-13 22:00:00,0.195,0.085,0.156,0.058,0.176,0.069,0.344,0.175,0.278,0.156,22,1,6,26.2,2023-06-13
2023-06-13 23:00:00,0.142,0.062,0.05,0.019,0.174,0.068,0.197,0.1,0.055,0.031,23,1,6,25.5,2023-06-13
2023-06-14 00:00:00,0.018,0.018,0.15,0.056,0.197,0.077,0.072,0.037,0.29,0.163,0,2,6,27.2,2023-06-14
2023-06-14 01:00:00,0.149,0.065,0.132,0.049,0.099,0.039,0.112,0.057,0.252,0.141,1,2,6,29.0,2023-06-14
2023-06-14 02:00:00,0.185,0.081,0.087,0.032,0.079,0.031,0.079,0.04,0.359,0.201,2,2,6,28.3,2023-06-14
2023-06-14 03:00:00,0.035,0.035,0.113,0.042,0.018,0.007,0.133,0.068,0.286,0.16,3,2,6,29.8,2023-06-14
2023-06-14 04:00:00,0.201,0.088,0.164,0.061,0.207,0.081,0.265,0.134,0.198,0.111,4,2,6,27.3,2023-06-14
2023-06-14 05:00:00,0.041,0.018,0.069,0.026,0.098,0.038,0.025,0.025,0.375,0.21,5,2,6,29.3,2023-06-14
2023-06-14 06:00:00,0.3455999999999999,0.3455999999999999,0.285,0.241,0.2183999999999999,0.2183999999999999,0.2459999999999999,0.2459999999999999,0.3108,0.3108,6,2,6,41.3,2023-06-14
2023-06-14 07:00:00,0.4223999999999999,0.4223999999999999,0.162,0.137,0.3395999999999999,0.3369999999999999,0.1956,0.1956,0.2543999999999999,0.2543999999999999,7,2,6,39.9,2023-06-14
2023-06-14 08:00:00,0.2376,0.2376,0.281,0.237,0.2352,0.2352,0.3011999999999999,0.29,0.222,0.222,8,2,6,35.7,2023-06-14
2023-06-14 09:00:00,0.522,0.511,0.146,0.123,0.3467999999999999,0.3419999999999999,0.3888,0.348,0.6072,0.596,9,2,6,39.8,2023-06-14
2023-06-14 10:00:00,0.3504,0.3504,0.226,0.191,0.1212,0.1212,0.4788,0.407,0.4452,0.4452,10,2,6,38.5,2023-06-14
2023-06-14 11:00:00,0.1524,0.1524,0.133,0.112,0.1452,0.1452,0.2256,0.2256,0.2183999999999999,0.2183999999999999,11,2,6,39.6,2023-06-14
2023-06-14 12:00:00,0.2891999999999999,0.2891999999999999,0.125,0.106,0.1415999999999999,0.1415999999999999,0.24,0.24,0.2556,0.2556,12,2,6,37.9,2023-06-14
2023-06-14 13:00:00,0.1308,0.1308,0.046,0.039,0.1452,0.1452,0.1644,0.1644,0.3744,0.3744,13,2,6,35.7,2023-06-14
2023-06-14 14:00:00,0.138,0.138,0.141,0.119,0.192,0.192,0.1908,0.1908,0.09,0.09,14,2,6,32.3,2023-06-14
2023-06-14 15:00:00,0.1775999999999999,0.1775999999999999,0.07,0.059,0.2123999999999999,0.2123999999999999,0.0936,0.0936,0.4223999999999999,0.4223999999999999,15,2,6,36.0,2023-06-14
2023-06-14 16:00:00,0.204,0.204,0.053,0.045,0.1055999999999999,0.1055999999999999,0.1823999999999999,0.1823999999999999,0.1703999999999999,0.1703999999999999,16,2,6,32.5,2023-06-14
2023-06-14 17:00:00,0.522,0.511,0.124,0.105,0.2616,0.2616,0.2796,0.275,0.6264,0.612,17,2,6,30.4,2023-06-14
2023-06-14 18:00:00,0.1727999999999999,0.1727999999999999,0.184,0.155,0.2891999999999999,0.2891999999999999,0.3444,0.318,0.636,0.62,18,2,6,40.7,2023-06-14
